filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,ŽžŠÔ‘Ñ,happy_tf,male_tf,distance,—j“ú_tf
DSC_0020-1110,2,20,male,0,0.001,0,0,0,0.971,0.028,0,35.66225348,139.6998364,85,33,“ú,2019/12/8,1,0,1,10.509,1
DSC_0020-1110,3,23,male,0,0.004,0,0,0.073,0.921,0.002,0,35.66225348,139.6998364,83,33,“ú,2019/12/8,1,0,1,10.761,1
DSC_0020-1214,1,30,male,0,0,0,0,0,0.978,0.021,0,35.66007987,139.7050201,340,33,“ú,2019/12/8,1,0,1,2.652,1
DSC_0020-1214,2,37,male,0.021,0.001,0.001,0,0,0.962,0.016,0,35.66007987,139.7050201,183,33,“ú,2019/12/8,1,0,1,4.899,1
DSC_0020-1412,3,25,male,0.003,0.004,0.001,0.001,0.001,0.761,0.229,0.001,35.66225364,139.699909,74,34,“ú,2019/12/8,2,0,1,12.432,1
DSC_0020-1412,6,26,male,0,0.001,0,0,0,0.977,0.021,0,35.66225364,139.699909,55,34,“ú,2019/12/8,2,0,1,16.715,1
DSC_0020-1452,1,18,male,0,0,0,0,0,0.99,0,0.009,35.65992615,139.7051818,51,34,“ú,2019/12/8,2,0,1,18.023,1
DSC_0021,4,33,male,0,0,0,0,0.353,0.647,0,0,35.66018459,139.7055212,66,33,“ú,2019/12/8,2,0,1,13.525,1
DSC_0021-1214,3,31,male,0,0,0,0,0,0.999,0,0.001,35.66009933,139.7052306,63,33,“ú,2019/12/8,1,0,1,14.167,1
DSC_0021-1214,4,27,male,0,0,0,0,0.458,0.541,0.001,0,35.66009933,139.7052306,55,33,“ú,2019/12/8,1,0,1,16.223,1
DSC_0021-1413,1,15,male,0,0,0,0,0,0.998,0.001,0,35.66224855,139.6998397,239,34,“ú,2019/12/8,2,0,1,3.873,1
DSC_0022,3,22,male,0,0,0,0,0,1,0,0,35.66024524,139.7057429,52,33,“ú,2019/12/8,2,0,1,17.157,1
DSC_0022-1413,1,42,male,0.002,0,0,0,0,0.951,0.047,0,35.66245217,139.6993069,53,34,“ú,2019/12/8,2,0,1,17.344,1
DSC_0022-1413,2,32,male,0,0,0,0,0,0.952,0.048,0,35.66245217,139.6993069,47,34,“ú,2019/12/8,2,0,1,19.554,1
DSC_0022-1413,3,22,male,0,0,0,0,1,0,0,0,35.66245217,139.6993069,46,34,“ú,2019/12/8,2,1,1,19.978,1
DSC_0022-1413,4,25,male,0.06,0,0,0.001,0,0.005,0,0.933,35.66245217,139.6993069,43,34,“ú,2019/12/8,2,0,1,21.37,1
DSC_0022-1453,1,49,male,0,0,0,0,0,0.994,0.001,0.004,35.65982853,139.7054968,226,34,“ú,2019/12/8,2,0,1,4.093,1
DSC_0023-1110,1,24,male,0,0.02,0,0,0,0.974,0.005,0,35.66206167,139.6999733,137,33,“ú,2019/12/8,1,0,1,6.533,1
DSC_0023-1110,2,38,male,0,0,0,0,0.001,0.996,0.003,0,35.66206167,139.6999733,100,33,“ú,2019/12/8,1,0,1,8.938,1
DSC_0023-1414,3,61,male,0,0,0,0,0.262,0.738,0,0,35.66237442,139.699215,71,34,“ú,2019/12/8,2,0,1,12.956,1
DSC_0023-1453,1,36,male,0,0,0,0,0,0.999,0.001,0,35.6597267,139.7054272,36,34,“ú,2019/12/8,2,0,1,25.518,1
DSC_0024-1112,1,25,male,0,0,0,0,0,0.99,0.001,0.01,35.66228795,139.6994069,40,33,“ú,2019/12/8,1,0,1,22.294,1
DSC_0024-1215,1,24,male,0,0,0,0,0,0.999,0.001,0,35.6603888,139.7056482,43,33,“ú,2019/12/8,1,0,1,20.741,1
DSC_0024-1215,2,20,male,0.001,0.001,0,0,0.599,0.398,0,0,35.6603888,139.7056482,41,33,“ú,2019/12/8,1,1,1,21.751,1
DSC_0025-1112,1,59,male,0.004,0.001,0.001,0,0.082,0.911,0.001,0,35.66241346,139.6991685,185,33,“ú,2019/12/8,1,0,1,4.846,1
DSC_0025-1112,2,31,male,0,0,0,0,0,0.97,0,0.029,35.66241346,139.6991685,45,33,“ú,2019/12/8,1,0,1,19.821,1
DSC_0025-1112,3,36,male,0,0,0,0.001,0,0.975,0.001,0.023,35.66241346,139.6991685,41,33,“ú,2019/12/8,1,0,1,21.751,1
DSC_0025-1112,4,28,male,0,0,0,0,0.001,0.997,0.001,0,35.66241346,139.6991685,38,33,“ú,2019/12/8,1,0,1,23.466,1
DSC_0025-1414,2,45,male,0,0,0,0,0.966,0.033,0,0,35.66240811,139.6989369,67,34,“ú,2019/12/8,2,1,1,13.727,1
DSC_0026-1414,1,16,male,0,0,0,0.001,0,0.945,0.034,0.02,35.6623954,139.6986445,241,34,“ú,2019/12/8,2,0,1,3.841,1
DSC_0027-1216,1,52,male,0,0,0,0,0,0.988,0.012,0,35.66059167,139.7054183,81,33,“ú,2019/12/8,1,0,1,11.026,1
DSC_0027-1415,1,38,male,0,0,0,0,0.001,0.99,0.009,0,35.66240216,139.6987787,211,34,“ú,2019/12/8,2,0,1,4.382,1
DSC_0027-1454,4,28,male,0,0,0,0,0,1,0,0,35.65896001,139.704725,40,34,“ú,2019/12/8,2,0,1,22.97,1
DSC_0028-1113,1,25,male,0,0.002,0,0,0,0.889,0.108,0,35.6624018,139.6988411,321,33,“ú,2019/12/8,1,0,1,2.807,1
DSC_0028-1113,2,60,male,0,0,0,0,0.394,0.601,0.005,0,35.6624018,139.6988411,77,33,“ú,2019/12/8,1,0,1,11.597,1
DSC_0029-1113,1,41,male,0,0,0,0,0,0.961,0.039,0,35.66243266,139.6986958,139,33,“ú,2019/12/8,1,0,1,6.439,1
DSC_0029-1415,1,20,male,0,0,0,0.002,0,0.912,0.001,0.085,35.66242761,139.699166,249,34,“ú,2019/12/8,2,0,1,3.718,1
DSC_0029-1415,2,22,male,0,0,0,0,0,0.946,0.053,0,35.66242761,139.699166,109,34,“ú,2019/12/8,2,0,1,8.451,1
DSC_0029-1415,5,44,male,0,0,0,0,0,0.973,0.026,0,35.66242761,139.699166,64,34,“ú,2019/12/8,2,0,1,14.369,1
DSC_0029-1415,8,31,male,0,0,0,0,0,0.998,0.002,0,35.66242761,139.699166,42,34,“ú,2019/12/8,2,0,1,21.878,1
DSC_0029-1415,9,38,male,0,0,0,0,0,0.997,0.001,0.002,35.66242761,139.699166,41,34,“ú,2019/12/8,2,0,1,22.41,1
DSC_0029-1415,10,21,male,0,0,0,0,0.001,0.999,0,0,35.66242761,139.699166,39,34,“ú,2019/12/8,2,0,1,23.558,1
DSC_0029-1454,1,27,male,0,0.001,0,0,0.007,0.99,0.001,0,35.65852566,139.704387,150,34,“ú,2019/12/8,2,0,1,6.15,1
DSC_0030-1217,4,49,male,0,0.001,0,0,0,0.994,0.005,0,35.66108027,139.704524,63,33,“ú,2019/12/8,1,0,1,14.167,1
DSC_0031-1114,1,34,male,0.009,0.001,0.001,0.005,0.778,0.086,0.008,0.114,35.66252654,139.6992027,61,33,“ú,2019/12/8,1,1,1,14.631,1
DSC_0031-1416,1,28,male,0,0,0,0,0.001,0.994,0.003,0.003,35.66251589,139.699188,270,34,“ú,2019/12/8,2,0,1,3.432,1
DSC_0031-1416,3,68,male,0.001,0.001,0,0.004,0.001,0.953,0.002,0.038,35.66251589,139.699188,89,34,“ú,2019/12/8,2,0,1,10.342,1
DSC_0031-1416,4,49,male,0,0.005,0,0,0,0.993,0.002,0,35.66251589,139.699188,84,34,“ú,2019/12/8,2,0,1,10.956,1
DSC_0031-1455,1,45,male,0,0.008,0,0,0.028,0.839,0.124,0,35.65827605,139.7035623,357,34,“ú,2019/12/8,2,0,1,2.604,1
DSC_0032-1114,2,37,male,0,0,0,0,0.006,0.989,0.004,0,35.6626913,139.6991755,64,33,“ú,2019/12/8,1,0,1,13.946,1
DSC_0032-1114,3,64,male,0.001,0.007,0,0,0,0.987,0.005,0,35.6626913,139.6991755,62,33,“ú,2019/12/8,1,0,1,14.395,1
DSC_0032-1114,5,6,male,0,0,0,0,0,0.868,0.131,0,35.6626913,139.6991755,54,33,“ú,2019/12/8,1,0,1,16.523,1
DSC_0032-1416,1,32,male,0,0,0,0,0.001,0.993,0.005,0,35.66289124,139.6992083,109,34,“ú,2019/12/8,2,0,1,8.451,1
DSC_0032-1416,2,21,male,0,0,0,0,0,0.999,0.001,0,35.66289124,139.6992083,92,34,“ú,2019/12/8,2,0,1,10.006,1
DSC_0033-1217,1,50,male,0,0.001,0,0.001,0.005,0.983,0.005,0.005,35.66138745,139.7038534,36,33,“ú,2019/12/8,1,0,1,24.768,1
DSC_0033-1416,1,27,male,0,0,0,0,0.802,0.003,0,0.194,35.6631077,139.6992002,75,34,“ú,2019/12/8,2,1,1,12.266,1
DSC_0034-1218,2,36,male,0.001,0.001,0,0,0.009,0.952,0.037,0,35.66141899,139.7036307,48,33,“ú,2019/12/8,1,0,1,18.584,1
DSC_0034-1456,1,20,male,0.005,0.001,0,0,0,0.931,0.062,0,35.65848474,139.7030884,105,34,“ú,2019/12/8,2,0,1,8.771,1
DSC_0034-1456,4,31,male,0.006,0.001,0,0,0.001,0.919,0.073,0,35.65848474,139.7030884,69,34,“ú,2019/12/8,2,0,1,13.33,1
DSC_0034-1456,5,24,male,0,0,0,0,0.001,0.999,0.001,0,35.65848474,139.7030884,54,34,“ú,2019/12/8,2,0,1,17.024,1
DSC_0035-1456,1,36,male,0.001,0,0,0,0,0.005,0,0.993,35.65855923,139.703034,91,34,“ú,2019/12/8,2,0,1,10.116,1
DSC_0035-1456,4,25,male,0,0.001,0.001,0,0.12,0.823,0.016,0.038,35.65855923,139.703034,70,34,“ú,2019/12/8,2,0,1,13.14,1
DSC_0035-1456,5,32,male,0,0,0,0,0,0.993,0.005,0.001,35.65855923,139.703034,56,34,“ú,2019/12/8,2,0,1,16.417,1
DSC_0035-1456,6,67,male,0.002,0,0,0,0.001,0.955,0.041,0,35.65855923,139.703034,48,34,“ú,2019/12/8,2,0,1,19.147,1
DSC_0035-1456,7,30,male,0.002,0.001,0.001,0.024,0,0.788,0.013,0.171,35.65855923,139.703034,43,34,“ú,2019/12/8,2,0,1,21.37,1
DSC_0035-1456,8,42,male,0,0,0,0,0,0.999,0.001,0,35.65855923,139.703034,38,34,“ú,2019/12/8,2,0,1,24.177,1
DSC_0036,3,51,male,0,0.001,0,0,0.001,0.93,0.001,0.068,35.66167085,139.7024134,136,33,“ú,2019/12/8,2,0,1,6.58,1
DSC_0036,6,34,male,0,0,0,0,0,0.997,0.002,0,35.66167085,139.7024134,61,33,“ú,2019/12/8,2,0,1,14.631,1
DSC_0036-1115,1,30,male,0,0,0,0,0.998,0.001,0,0,35.66312603,139.6991431,39,33,“ú,2019/12/8,1,1,1,22.865,1
DSC_0036-1417,1,35,male,0,0,0,0,0,0.995,0.004,0,35.66278046,139.6991553,62,34,“ú,2019/12/8,2,0,1,14.831,1
DSC_0036-1456,2,16,male,0,0,0,0,0,0.996,0.003,0.001,35.65873429,139.7030402,178,34,“ú,2019/12/8,2,0,1,5.188,1
DSC_0036-1456,4,41,male,0,0,0,0,0,0.899,0.1,0,35.65873429,139.7030402,131,34,“ú,2019/12/8,2,0,1,7.037,1
DSC_0036-1456,5,9,male,0,0,0,0,0,0.995,0,0.005,35.65873429,139.7030402,118,34,“ú,2019/12/8,2,0,1,7.809,1
DSC_0036-1456,6,24,male,0,0,0,0.004,0,0.964,0.003,0.029,35.65873429,139.7030402,71,34,“ú,2019/12/8,2,0,1,12.956,1
DSC_0036-1456,8,40,male,0,0,0,0,0.005,0.993,0.002,0,35.65873429,139.7030402,51,34,“ú,2019/12/8,2,0,1,18.023,1
DSC_0036-1456,9,22,male,0,0,0,0,0,1,0,0,35.65873429,139.7030402,48,34,“ú,2019/12/8,2,0,1,19.147,1
DSC_0036-1456,10,7,male,0,0,0,0,0,1,0,0,35.65873429,139.7030402,44,34,“ú,2019/12/8,2,0,1,20.885,1
DSC_0036-1456,11,40,male,0,0,0,0,0.002,0.998,0,0,35.65873429,139.7030402,43,34,“ú,2019/12/8,2,0,1,21.37,1
DSC_0037,1,24,male,0,0,0,0,0,0.979,0.021,0,35.66149091,139.7024222,75,33,“ú,2019/12/8,2,0,1,11.906,1
DSC_0037,2,21,male,0.001,0,0,0,0,0.999,0,0,35.66149091,139.7024222,48,33,“ú,2019/12/8,2,0,1,18.584,1
DSC_0037-1115,1,3,male,0,0,0,0.001,0.001,0.761,0.016,0.221,35.66291791,139.6991323,95,33,“ú,2019/12/8,1,0,1,9.406,1
DSC_0037-1218,1,33,male,0,0,0,0,0,0.934,0.001,0.064,35.66169127,139.7027449,40,33,“ú,2019/12/8,1,0,1,22.294,1
DSC_0037-1418,3,36,male,0,0,0,0.002,0,0.963,0.002,0.033,35.66270722,139.6992171,78,34,“ú,2019/12/8,2,0,1,11.796,1
DSC_0037-1418,6,43,male,0,0,0,0,0,0.997,0.001,0.001,35.66270722,139.6992171,53,34,“ú,2019/12/8,2,0,1,17.344,1
DSC_0037-1418,7,18,male,0,0,0,0,0,1,0,0,35.66270722,139.6992171,52,34,“ú,2019/12/8,2,0,1,17.677,1
DSC_0037-1456,1,17,male,0,0,0,0,0,0.917,0.001,0.082,35.65876653,139.7029422,237,34,“ú,2019/12/8,2,0,1,3.905,1
DSC_0037-1456,2,67,male,0.001,0.001,0,0,0,0.875,0.122,0,35.65876653,139.7029422,126,34,“ú,2019/12/8,2,0,1,7.315,1
DSC_0037-1456,3,38,male,0.001,0,0,0,0,0.967,0.001,0.031,35.65876653,139.7029422,123,34,“ú,2019/12/8,2,0,1,7.493,1
DSC_0037-1456,6,24,male,0,0,0,0,0,0.991,0.007,0.001,35.65876653,139.7029422,87,34,“ú,2019/12/8,2,0,1,10.579,1
DSC_0038,4,26,male,0,0,0,0,0,1,0,0,35.66125419,139.7024031,59,33,“ú,2019/12/8,2,0,1,15.125,1
DSC_0038,5,23,male,0,0,0,0,0.01,0.978,0,0.012,35.66125419,139.7024031,50,33,“ú,2019/12/8,2,0,1,17.842,1
DSC_0038-1418,1,54,male,0,0,0,0,0,0.988,0.012,0,35.66261906,139.6991488,287,34,“ú,2019/12/8,2,0,1,3.231,1
DSC_0039-1219,1,32,male,0.001,0.068,0.001,0,0.015,0.9,0.016,0,35.66164276,139.7023794,104,33,“ú,2019/12/8,1,0,1,8.595,1
DSC_0040,1,32,male,0,0,0,0,0,0.985,0.015,0,35.66096204,139.7024254,72,33,“ú,2019/12/8,2,0,1,12.4,1
DSC_0040,2,46,male,0,0,0,0,0,1,0,0,35.66096204,139.7024254,50,33,“ú,2019/12/8,2,0,1,17.842,1
DSC_0040,4,26,male,0,0,0,0.001,0,0.995,0.001,0.004,35.66096204,139.7024254,42,33,“ú,2019/12/8,2,0,1,21.234,1
DSC_0040-1116,1,37,male,0,0,0,0,0,0.895,0.105,0,35.66259604,139.6991848,285,33,“ú,2019/12/8,1,0,1,3.157,1
DSC_0040-1116,2,20,male,0.001,0,0.003,0,0.009,0.98,0.006,0.001,35.66259604,139.6991848,190,33,“ú,2019/12/8,1,0,1,4.72,1
DSC_0040-1116,3,21,male,0,0.002,0.001,0,0.397,0.599,0,0,35.66259604,139.6991848,147,33,“ú,2019/12/8,1,0,1,6.09,1
DSC_0040-1219,1,24,male,0,0,0,0,1,0,0,0,35.66153872,139.7023991,258,33,“ú,2019/12/8,1,1,1,3.484,1
DSC_0040-1419,1,23,male,0.003,0.001,0,0,0,0.994,0.002,0,35.66241453,139.6994725,51,34,“ú,2019/12/8,2,0,1,18.023,1
DSC_0040-1419,2,29,male,0,0,0,0,0.001,0.982,0.001,0.016,35.66241453,139.6994725,49,34,“ú,2019/12/8,2,0,1,18.757,1
DSC_0041,4,39,male,0,0,0,0,0.003,0.996,0,0,35.66057539,139.7024397,61,33,“ú,2019/12/8,2,0,1,14.631,1
DSC_0042-1220,1,65,male,0,0.622,0,0,0.007,0.361,0.01,0,35.66127252,139.7024223,87,33,“ú,2019/12/8,1,0,1,10.268,1
DSC_0042-1220,2,45,male,0,0,0,0,0.001,0.999,0,0,35.66127252,139.7024223,69,33,“ú,2019/12/8,1,0,1,12.938,1
DSC_0042-1420,1,48,male,0,0,0,0,0.072,0.925,0.002,0.001,35.66224129,139.699954,50,34,“ú,2019/12/8,2,0,1,18.383,1
DSC_0042-1420,2,16,male,0,0,0,0,0.25,0.746,0.003,0,35.66224129,139.699954,37,34,“ú,2019/12/8,2,0,1,24.829,1
DSC_0043,4,1,male,0,0,0,0,0,0.999,0,0.001,35.6605276,139.7024876,57,33,“ú,2019/12/8,2,0,1,15.655,1
DSC_0043,5,23,male,0,0,0,0,0,0.999,0,0.001,35.6605276,139.7024876,49,33,“ú,2019/12/8,2,0,1,18.205,1
DSC_0043,6,27,male,0,0,0,0,0,1,0,0,35.6605276,139.7024876,48,33,“ú,2019/12/8,2,0,1,18.584,1
DSC_0043,7,24,male,0,0,0,0,0,0.997,0.003,0,35.6605276,139.7024876,46,33,“ú,2019/12/8,2,0,1,19.391,1
DSC_0043-1118,2,69,male,0,0,0,0,0.187,0.812,0,0,35.66230667,139.699275,51,33,“ú,2019/12/8,1,0,1,17.493,1
DSC_0043-1118,3,52,male,0,0,0,0,0,0.991,0,0.008,35.66230667,139.699275,48,33,“ú,2019/12/8,1,0,1,18.584,1
DSC_0043-1220,1,18,male,0,0.001,0,0,0,0.927,0.071,0,35.66106404,139.7024912,122,33,“ú,2019/12/8,1,0,1,7.332,1
DSC_0043-1220,2,23,male,0.001,0.001,0,0,0,0.995,0,0.003,35.66106404,139.7024912,45,33,“ú,2019/12/8,1,0,1,19.821,1
DSC_0043-1420,1,24,male,0,0,0,0,0,0.964,0.001,0.035,35.66224383,139.7000581,161,34,“ú,2019/12/8,2,0,1,5.732,1
DSC_0043-1420,4,20,male,0,0,0,0,0,0.996,0.004,0,35.66224383,139.7000581,88,34,“ú,2019/12/8,2,0,1,10.459,1
DSC_0043-1420,5,45,male,0,0,0,0,0.972,0.027,0,0.001,35.66224383,139.7000581,77,34,“ú,2019/12/8,2,1,1,11.949,1
DSC_0044,1,46,male,0,0.001,0,0,0.002,0.915,0.082,0,35.66068408,139.7024525,200,33,“ú,2019/12/8,2,0,1,4.485,1
DSC_0044,2,30,male,0.001,0.001,0.001,0,0.534,0.457,0.003,0.003,35.66068408,139.7024525,127,33,“ú,2019/12/8,2,1,1,7.044,1
DSC_0044,5,42,male,0,0,0,0,0.001,0.998,0.001,0,35.66068408,139.7024525,81,33,“ú,2019/12/8,2,0,1,11.026,1
DSC_0044,6,21,male,0,0,0,0,0.227,0.007,0,0.766,35.66068408,139.7024525,53,33,“ú,2019/12/8,2,0,1,16.834,1
DSC_0044-1118,1,29,male,0,0,0,0,0,0.945,0.001,0.053,35.66226333,139.6994933,65,33,“ú,2019/12/8,1,0,1,13.732,1
DSC_0044-1220,1,35,male,0,0.001,0,0,0,0.997,0.002,0,35.66115437,139.7024027,85,33,“ú,2019/12/8,1,0,1,10.509,1
DSC_0044-1220,3,22,male,0,0,0,0,0.143,0.834,0.022,0,35.66115437,139.7024027,83,33,“ú,2019/12/8,1,0,1,10.761,1
DSC_0044-1220,4,32,male,0,0,0,0,0.003,0.993,0.004,0,35.66115437,139.7024027,79,33,“ú,2019/12/8,1,0,1,11.305,1
DSC_0044-1420,2,24,male,0,0,0,0,0,0.999,0.001,0,35.66222022,139.7002173,49,34,“ú,2019/12/8,2,0,1,18.757,1
DSC_0045,1,25,male,0,0,0,0,0,0.995,0.005,0,35.66093294,139.7024447,142,33,“ú,2019/12/8,2,0,1,6.304,1
DSC_0045,5,21,male,0,0,0,0,0,0.992,0.007,0,35.66093294,139.7024447,98,33,“ú,2019/12/8,2,0,1,9.119,1
DSC_0045-1221,1,57,male,0,0.002,0,0,0.024,0.973,0,0.001,35.66102333,139.702215,263,33,“ú,2019/12/8,1,0,1,3.419,1
DSC_0045-1221,4,45,male,0,0,0,0,0.011,0.988,0.001,0,35.66102333,139.702215,43,33,“ú,2019/12/8,1,0,1,20.741,1
DSC_0045-1420,1,26,male,0.001,0.002,0,0,0,0.949,0.047,0,35.66219988,139.7004369,348,34,“ú,2019/12/8,2,0,1,2.67,1
DSC_0046-1221,1,18,male,0,0,0,0,0,0.998,0.002,0,35.66068,139.7020267,93,33,“ú,2019/12/8,1,0,1,9.608,1
DSC_0046-1421,1,5,male,0,0,0,0,0,0.993,0.007,0,35.66230427,139.7006661,184,34,“ú,2019/12/8,2,0,1,5.02,1
DSC_0046-1421,2,32,male,0,0.001,0,0,0.774,0.225,0,0,35.66230427,139.7006661,178,34,“ú,2019/12/8,2,1,1,5.188,1
DSC_0046-1421,4,17,male,0,0,0,0,0,0.982,0.017,0,35.66230427,139.7006661,135,34,“ú,2019/12/8,2,0,1,6.83,1
DSC_0046-1421,5,24,male,0,0,0,0.001,0.002,0.952,0.007,0.038,35.66230427,139.7006661,125,34,“ú,2019/12/8,2,0,1,7.373,1
DSC_0047-1120,1,50,male,0,0,0,0,0,0.989,0.011,0,35.662275,139.7006567,83,33,“ú,2019/12/8,1,0,1,10.761,1
DSC_0047-1120,2,20,male,0,0.003,0,0,0,0.993,0.003,0,35.662275,139.7006567,79,33,“ú,2019/12/8,1,0,1,11.305,1
DSC_0047-1120,6,54,male,0,0,0,0,0.375,0.623,0.001,0,35.662275,139.7006567,58,33,“ú,2019/12/8,1,0,1,15.386,1
DSC_0047-1221,1,38,male,0,0,0,0,0,0.946,0.053,0,35.66068,139.7020267,61,33,“ú,2019/12/8,1,0,1,14.631,1
DSC_0047-1421,1,43,male,0,0,0,0,0,1,0,0,35.66215833,139.7007417,613,34,“ú,2019/12/8,2,0,1,1.531,1
DSC_0047-1421,5,32,male,0.004,0.021,0.001,0.003,0,0.575,0.393,0.002,35.66215833,139.7007417,191,34,“ú,2019/12/8,2,0,1,4.837,1
DSC_0047-1421,6,30,male,0,0,0,0,0,1,0,0,35.66215833,139.7007417,85,34,“ú,2019/12/8,2,0,1,10.827,1
DSC_0047-1421,7,32,male,0,0,0,0,0.944,0.055,0,0,35.66215833,139.7007417,57,34,“ú,2019/12/8,2,1,1,16.129,1
DSC_0048,1,48,male,0,0,0,0,0,0.994,0.006,0,35.66109571,139.7029439,113,33,“ú,2019/12/8,2,0,1,7.913,1
DSC_0048-1421,2,23,male,0,0,0,0,0,0.997,0.003,0,35.66245434,139.7007035,205,34,“ú,2019/12/8,2,0,1,4.509,1
DSC_0048-1421,4,23,male,0,0,0,0,0,0.984,0.016,0,35.66245434,139.7007035,102,34,“ú,2019/12/8,2,0,1,9.028,1
DSC_0048-1421,5,33,male,0,0,0,0,0,1,0,0,35.66245434,139.7007035,73,34,“ú,2019/12/8,2,0,1,12.602,1
DSC_0048-1421,6,29,male,0.001,0.001,0,0,0,0.994,0.004,0,35.66245434,139.7007035,73,34,“ú,2019/12/8,2,0,1,12.602,1
DSC_0049-1222,1,29,male,0,0,0,0,0,0.992,0.007,0,35.66091525,139.7024432,202,33,“ú,2019/12/8,1,0,1,4.441,1
DSC_0049-1222,2,34,male,0.001,0.005,0.003,0,0.297,0.693,0.001,0,35.66091525,139.7024432,82,33,“ú,2019/12/8,1,0,1,10.892,1
DSC_0049-1222,4,9,male,0,0,0,0,0.978,0.022,0,0,35.66091525,139.7024432,68,33,“ú,2019/12/8,1,1,1,13.128,1
DSC_0049-1222,5,41,male,0.004,0.001,0,0.002,0,0.418,0,0.575,35.66091525,139.7024432,38,33,“ú,2019/12/8,1,0,1,23.466,1
DSC_0049-1421,2,66,male,0,0.002,0,0,0.106,0.864,0.028,0,35.662746,139.7007235,214,34,“ú,2019/12/8,2,0,1,4.321,1
DSC_0050-1121,4,30,male,0,0,0,0,0,0.996,0.001,0.002,35.66287098,139.7007214,71,33,“ú,2019/12/8,1,0,1,12.575,1
DSC_0050-1121,5,50,male,0,0,0,0,0,0.993,0.006,0,35.66287098,139.7007214,65,33,“ú,2019/12/8,1,0,1,13.732,1
DSC_0050-1422,3,26,male,0,0.001,0,0,0.328,0.638,0.032,0.001,35.66290933,139.7007688,53,34,“ú,2019/12/8,2,0,1,17.344,1
DSC_0050-1422,4,32,male,0,0,0,0,0.001,0.995,0.001,0.003,35.66290933,139.7007688,43,34,“ú,2019/12/8,2,0,1,21.37,1
DSC_0051-1422,2,22,male,0,0,0,0,0,0.997,0.003,0,35.66303716,139.7008278,112,34,“ú,2019/12/8,2,0,1,8.225,1
DSC_0052-1121,1,62,male,0,0,0,0,0.001,0.998,0,0,35.66323204,139.7009625,85,33,“ú,2019/12/8,1,0,1,10.509,1
DSC_0052-1422,3,33,male,0,0.001,0,0,0.984,0.016,0,0,35.66318452,139.700968,120,34,“ú,2019/12/8,2,1,1,7.679,1
DSC_0052-1422,4,41,male,0,0,0,0,0,0.999,0,0,35.66318452,139.700968,106,34,“ú,2019/12/8,2,0,1,8.689,1
DSC_0052-1422,5,31,male,0,0,0,0,0.004,0.91,0.086,0,35.66318452,139.700968,106,34,“ú,2019/12/8,2,0,1,8.689,1
DSC_0052-1422,6,19,male,0,0,0,0,0.128,0.869,0.002,0,35.66318452,139.700968,97,34,“ú,2019/12/8,2,0,1,9.492,1
DSC_0053-1122,1,26,male,0,0.001,0.001,0,0.548,0.281,0.001,0.167,35.66339439,139.7011444,61,33,“ú,2019/12/8,1,1,1,14.631,1
DSC_0053-1122,3,25,male,0,0,0,0,0,0.998,0.002,0,35.66339439,139.7011444,49,33,“ú,2019/12/8,1,0,1,18.205,1
DSC_0053-1422,2,23,male,0,0,0,0,1,0,0,0,35.66327169,139.7009868,196,34,“ú,2019/12/8,2,1,1,4.715,1
DSC_0053-1422,3,22,male,0,0,0,0,0.002,0.65,0.002,0.346,35.66327169,139.7009868,175,34,“ú,2019/12/8,2,0,1,5.276,1
DSC_0054,1,23,male,0,0,0,0,0,1,0,0,35.6610116,139.7033284,42,33,“ú,2019/12/8,2,0,1,21.234,1
DSC_0054-1122,2,33,male,0,0.001,0,0.005,0,0.89,0.003,0.101,35.66330287,139.7010353,205,33,“ú,2019/12/8,1,0,1,4.377,1
DSC_0054-1122,4,27,male,0,0,0,0,0.001,0.989,0.005,0.005,35.66330287,139.7010353,137,33,“ú,2019/12/8,1,0,1,6.533,1
DSC_0054-1423,7,36,male,0.008,0.001,0.001,0,0,0.987,0.003,0,35.6633022,139.701044,92,34,“ú,2019/12/8,2,0,1,10.006,1
DSC_0054-1423,8,38,male,0,0,0,0,0,1,0,0,35.6633022,139.701044,71,34,“ú,2019/12/8,2,0,1,12.956,1
DSC_0054-1423,9,29,male,0,0,0,0,0,1,0,0,35.6633022,139.701044,62,34,“ú,2019/12/8,2,0,1,14.831,1
DSC_0054-1423,10,35,male,0,0,0,0,0,0.98,0,0.02,35.6633022,139.701044,41,34,“ú,2019/12/8,2,0,1,22.41,1
DSC_0055-1122,3,33,male,0,0,0,0,0.006,0.969,0.025,0,35.66309985,139.7008496,67,33,“ú,2019/12/8,1,0,1,13.323,1
DSC_0055-1423,1,30,male,0,0,0,0,0.976,0.024,0,0,35.66319905,139.7009054,186,34,“ú,2019/12/8,2,1,1,4.966,1
DSC_0057-1123,1,52,male,0,0,0,0,0,0.853,0.146,0,35.66279186,139.7006842,71,33,“ú,2019/12/8,1,0,1,12.575,1
DSC_0057-1423,3,25,male,0,0,0,0,0.999,0.001,0,0,35.66316709,139.7008187,39,34,“ú,2019/12/8,2,1,1,23.558,1
DSC_0058-1123,4,24,male,0.001,0,0,0,0.06,0.931,0.005,0.004,35.66272045,139.7007276,48,33,“ú,2019/12/8,1,0,1,18.584,1
