filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,画像サイズ,35mm換算,曜日,日付,時間帯,土日_tf,場所
A7300007-1221-2,16,26,female,0,0,0,0,0.006,0.993,0.001,0,35.65939139,139.7005822,70,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,16,21,male,0,0,0,0,0,1,0,0,35.65938889,139.7006253,36,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,16,40,male,0,0.001,0,0,0.359,0.64,0,0,35.65934195,139.7006131,72,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,16,38,male,0,0,0,0,0.003,0.995,0.002,0,35.659445,139.7007353,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,16,17,male,0,0,0,0,0,0.997,0.003,0,35.65940556,139.7007033,49,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,16,18,male,0,0,0,0,0,0.992,0.006,0.002,35.65957333,139.7003003,45,34,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,16,25,female,0.001,0.001,0,0,0.001,0.978,0.008,0.012,35.65938445,139.7006889,59,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,16,23,female,0,0.001,0,0,0.014,0.911,0.072,0,35.65934806,139.7007142,82,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,16,21,female,0,0,0,0,0,0.984,0.015,0,35.65921611,139.7008472,44,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,16,22,female,0,0,0,0,0.004,0.995,0.001,0,35.65962847,139.6991469,119,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,16,61,male,0,0,0,0,0,1,0,0,35.65962056,139.7000589,45,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,16,16,female,0,0,0,0,0,0.999,0.001,0,35.65953139,139.7000864,66,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,16,25,female,0,0,0,0,0,0.995,0.001,0.004,35.65948333,139.7001108,67,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,16,22,male,0,0,0,0,0,0.998,0,0.001,35.65943639,139.7001444,87,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,16,19,female,0,0,0,0,0,0.962,0.038,0,35.65976556,139.7004544,86,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,16,23,male,0.001,0,0,0.001,0.001,0.965,0.021,0.012,35.65977306,139.7004567,86,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,16,39,male,0,0,0,0,0,0.983,0.015,0.001,35.65976639,139.7004625,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,16,22,male,0.001,0,0,0,0.968,0.03,0,0,35.65974167,139.7004378,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,16,24,female,0.001,0.009,0.002,0,0.545,0.415,0.027,0.001,35.65973917,139.7004133,42,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,16,22,female,0,0.007,0,0,0,0.916,0.076,0,35.65966556,139.7003481,58,105,土,2019/12/7,2,1,スクランブル交差点
DSC01465,16,22,female,0.006,0.001,0.002,0.457,0.054,0.034,0.006,0.44,35.65952583,139.7003619,70,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,16,24,male,0,0,0,0,0.001,0.99,0.009,0,35.65951028,139.7003717,69,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,16,23,male,0,0,0,0,0,0.997,0.002,0,35.65954556,139.7002856,65,71,土,2019/12/7,2,1,スクランブル交差点
DSC01473,16,25,male,0.001,0,0,0,0.997,0.002,0,0,35.65970556,139.7002764,47,35,土,2019/12/7,2,1,スクランブル交差点
DSC01485,16,18,female,0,0,0,0,0.002,0.997,0.001,0,35.65959417,139.7005236,55,66,土,2019/12/7,2,1,スクランブル交差点
DSC01486,16,25,male,0,0,0,0,0.928,0.07,0.001,0,35.65957389,139.7003528,53,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,16,18,male,0,0,0,0,0,0.978,0,0.021,35.65955278,139.7003558,46,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,16,15,female,0,0,0,0,0.005,0.991,0.001,0.003,35.65953472,139.7003464,49,66,土,2019/12/7,2,1,スクランブル交差点
DSC01490,16,24,female,0,0,0,0,0.184,0.815,0,0.001,35.6594125,139.7004347,37,35,土,2019/12/7,2,1,スクランブル交差点
DSC01504,16,25,male,0,0,0,0,0.003,0.996,0.001,0,35.65941611,139.7006583,63,35,土,2019/12/7,2,1,スクランブル交差点
DSC02196,16,23,male,0,0.001,0,0,0.001,0.971,0.026,0,35.65946833,139.7005067,73,105,日,2019/12/8,2,1,スクランブル交差点
DSC02197,16,21,male,0,0,0,0,0,0.996,0.001,0.003,35.65947333,139.7005153,85,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,16,48,male,0.001,0.001,0,0,0,0.995,0.003,0,35.65941306,139.7004728,51,105,日,2019/12/8,2,1,スクランブル交差点
DSC02202,16,35,male,0,0,0,0,0,0.998,0,0.002,35.65958222,139.7000767,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,16,26,female,0,0,0,0,0.018,0.981,0,0,35.65958917,139.7001161,52,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,16,21,male,0,0,0,0,0,0.993,0.007,0,35.65958667,139.7001108,59,105,日,2019/12/8,2,1,スクランブル交差点
DSC02207,16,22,male,0.027,0,0,0,0.025,0.942,0.001,0.005,35.65958417,139.7001008,73,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,16,37,female,0,0,0,0,0.27,0.723,0.001,0.006,35.65969472,139.7003156,63,105,日,2019/12/8,2,1,スクランブル交差点
DSC02215,16,25,female,0,0,0,0,0.001,0.976,0.021,0.001,35.65969333,139.7003275,57,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,16,27,male,0,0,0,0,0.003,0.992,0.003,0.001,35.65970056,139.70033,55,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,16,22,male,0.002,0,0,0.001,0.002,0.645,0.003,0.348,35.65971639,139.7003228,51,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,16,23,male,0,0.001,0,0,0,0.997,0.001,0,35.659695,139.7004664,64,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,16,18,female,0.002,0,0,0,0,0.987,0.008,0.002,35.65909695,139.7005647,70,35,日,2019/12/8,2,1,スクランブル交差点
DSC02224,16,57,male,0,0,0,0.002,0,0.758,0,0.239,35.65909722,139.7005658,69,35,日,2019/12/8,2,1,スクランブル交差点
DSC02508,16,16,female,0,0,0,0,0.01,0.989,0,0,35.65967306,139.7006625,49,105,日,2019/12/8,3,1,スクランブル交差点
DSC02521,16,19,female,0.004,0,0.007,0,0.976,0.005,0.008,0,35.65971,139.7005958,49,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,16,9,female,0,0,0,0,0,0.948,0.051,0,35.65935083,139.7003892,60,35,日,2019/12/8,3,1,スクランブル交差点
DSD06160-1218,16,22,female,0,0.002,0,0,0.244,0.746,0.005,0.002,35.65922111,139.7004678,54,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,16,22,female,0,0,0,0,0.004,0.991,0.005,0,35.65953333,139.7006492,39,35,水,2019/12/18,2,0,スクランブル交差点
DSD06258-1218,16,32,female,0.001,0,0,0,0.556,0.442,0.001,0,35.65955056,139.7005294,40,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,17,19,female,0,0,0,0,0,0.742,0.001,0.256,35.65958889,139.7004944,57,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,17,22,female,0.001,0,0,0,0.001,0.98,0.004,0.014,35.65962833,139.700435,46,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,17,23,female,0,0,0,0,0,0.501,0.499,0,35.6595675,139.7005142,50,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,17,22,female,0.001,0,0,0,0.007,0.939,0.052,0.001,35.65960778,139.7006486,73,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,17,24,female,0.003,0,0,0,0.009,0.985,0.003,0,35.65939139,139.7005822,70,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,17,23,female,0,0,0,0,0,0.74,0.259,0,35.65938889,139.7006253,36,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,17,21,female,0,0,0,0,0,0.98,0.02,0,35.65934195,139.7006131,72,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,17,62,male,0,0,0,0,0,0.998,0.002,0,35.659445,139.7007353,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,17,23,male,0,0.001,0,0,0.537,0.46,0.001,0.001,35.65940556,139.7007033,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,17,27,male,0,0.001,0,0,0.529,0.462,0.002,0.006,35.65957333,139.7003003,43,34,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,17,30,female,0,0,0,0,0.999,0.001,0,0,35.65938445,139.7006889,56,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,17,19,male,0,0,0,0,0,0.999,0,0,35.65934806,139.7007142,77,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,17,40,male,0.003,0.001,0.001,0,0.003,0.787,0.001,0.204,35.65921611,139.7008472,43,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,17,23,male,0.003,0.002,0.001,0,0.053,0.929,0.01,0.002,35.65962847,139.6991469,112,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,17,20,female,0,0,0,0,0,0.999,0,0,35.65962056,139.7000589,44,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,17,22,male,0.001,0,0,0.003,0.001,0.984,0.003,0.008,35.65953139,139.7000864,59,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,17,26,male,0,0,0,0,0,0.998,0.001,0.001,35.65948333,139.7001108,60,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,17,23,female,0,0,0,0,0,0.998,0.002,0,35.65943639,139.7001444,74,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,17,22,female,0.011,0,0.008,0.004,0.827,0.075,0.024,0.051,35.65976556,139.7004544,85,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,17,22,female,0,0,0,0,0.031,0.966,0.002,0.001,35.65977306,139.7004567,85,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,17,23,female,0,0,0,0,0.029,0.971,0,0,35.65976639,139.7004625,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,17,33,male,0.003,0.088,0.001,0.002,0.004,0.876,0.022,0.004,35.65974167,139.7004378,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,17,22,female,0.001,0,0,0.001,0.001,0.671,0,0.326,35.65973917,139.7004133,42,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,17,41,female,0.002,0,0,0,0.003,0.986,0.01,0,35.65966556,139.7003481,58,105,土,2019/12/7,2,1,スクランブル交差点
DSC01465,17,18,female,0.004,0.001,0.002,0,0.094,0.874,0.023,0.001,35.65952583,139.7003619,69,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,17,27,female,0,0,0,0,0,0.999,0.001,0,35.65951028,139.7003717,68,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,17,39,female,0,0,0,0,0,0.993,0.001,0.006,35.65954556,139.7002856,62,71,土,2019/12/7,2,1,スクランブル交差点
DSC01473,17,17,male,0,0,0,0,0,0.006,0,0.994,35.65970556,139.7002764,42,35,土,2019/12/7,2,1,スクランブル交差点
DSC01486,17,34,male,0,0,0,0,0.006,0.99,0,0.004,35.65957389,139.7003528,53,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,17,18,male,0,0,0,0,0.001,0.999,0,0,35.65955278,139.7003558,41,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,17,23,female,0,0,0,0,0,1,0,0,35.65953472,139.7003464,49,66,土,2019/12/7,2,1,スクランブル交差点
DSC01504,17,15,female,0,0,0,0,0,0.999,0.001,0,35.65941611,139.7006583,62,35,土,2019/12/7,2,1,スクランブル交差点
DSC02196,17,18,male,0,0,0,0,0,0.996,0.003,0,35.65946833,139.7005067,72,105,日,2019/12/8,2,1,スクランブル交差点
DSC02197,17,19,female,0,0,0,0,0,1,0,0,35.65947333,139.7005153,84,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,17,25,female,0,0,0,0,0.003,0.994,0.003,0,35.65941306,139.7004728,51,105,日,2019/12/8,2,1,スクランブル交差点
DSC02202,17,36,female,0,0.007,0.001,0,0.408,0.582,0.001,0.001,35.65958222,139.7000767,44,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,17,19,female,0,0,0,0,0,0.996,0.001,0.003,35.65958917,139.7001161,52,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,17,21,female,0,0,0,0,0,0.998,0.002,0,35.65958667,139.7001108,58,105,日,2019/12/8,2,1,スクランブル交差点
DSC02207,17,39,male,0,0,0,0,0,0.992,0.007,0,35.65958417,139.7001008,65,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,17,7,female,0.001,0,0.001,0.001,0.953,0.032,0.01,0.004,35.65969472,139.7003156,62,105,日,2019/12/8,2,1,スクランブル交差点
DSC02215,17,24,female,0,0,0,0,0.004,0.993,0.001,0,35.65969333,139.7003275,57,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,17,23,female,0.001,0,0,0,0.067,0.913,0.016,0.002,35.65970056,139.70033,51,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,17,13,female,0,0,0,0,0,0.999,0,0,35.65971639,139.7003228,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,17,32,male,0,0,0,0,0.001,0.994,0.004,0.001,35.659695,139.7004664,63,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,17,16,male,0,0,0,0,0,0.987,0.013,0,35.65909695,139.7005647,69,35,日,2019/12/8,2,1,スクランブル交差点
DSC02224,17,17,female,0,0,0,0,0,0.947,0,0.052,35.65909722,139.7005658,51,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,17,23,female,0,0,0,0,0,0.992,0,0.008,35.65971,139.7005958,49,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,17,37,male,0.002,0.001,0,0,0.006,0.988,0.003,0,35.65935083,139.7003892,57,35,日,2019/12/8,3,1,スクランブル交差点
DSD06160-1218,17,20,female,0,0,0,0,0.999,0.001,0,0,35.65922111,139.7004678,54,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,17,22,female,0,0,0,0,0,0.999,0,0,35.65953333,139.7006492,38,35,水,2019/12/18,2,0,スクランブル交差点
DSD06258-1218,17,19,female,0,0,0,0,0,0.998,0.002,0,35.65955056,139.7005294,39,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,18,58,male,0.016,0.001,0.033,0,0.189,0.659,0.101,0,35.65958889,139.7004944,57,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,18,20,female,0,0,0,0,0,0.993,0.007,0,35.65962833,139.700435,41,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,18,25,female,0,0,0,0,0,0.978,0.021,0,35.6595675,139.7005142,50,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,18,19,female,0,0,0,0,0.007,0.992,0.001,0,35.65960778,139.7006486,60,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,18,46,female,0.001,0.004,0.001,0,0.006,0.987,0,0,35.65939139,139.7005822,68,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,18,23,male,0,0,0,0,0,0.999,0,0,35.65938889,139.7006253,36,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,18,18,female,0,0,0,0,1,0,0,0,35.65934195,139.7006131,72,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,18,18,female,0,0.001,0,0,0.1,0.897,0.002,0,35.659445,139.7007353,46,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,18,21,male,0,0,0,0,0,0.992,0.007,0.001,35.65940556,139.7007033,48,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,18,23,male,0,0,0,0,0,0.976,0.024,0,35.65957333,139.7003003,43,34,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,18,60,male,0,0,0,0,0.297,0.702,0,0,35.65938445,139.7006889,55,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,18,21,female,0,0,0,0,0,0.993,0.007,0,35.65934806,139.7007142,77,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,18,35,female,0,0,0,0,0.999,0.001,0,0,35.65921611,139.7008472,42,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,18,63,male,0,0,0,0,0,0.992,0.008,0,35.65962847,139.6991469,112,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,18,43,male,0,0,0,0,0,0.997,0.002,0.001,35.65962056,139.7000589,43,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,18,20,female,0,0,0,0,0.001,0.987,0.001,0.011,35.65953139,139.7000864,53,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,18,15,male,0,0,0,0,0.012,0.983,0.003,0,35.65948333,139.7001108,60,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,18,38,male,0,0,0,0,0,1,0,0,35.65943639,139.7001444,70,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,18,18,female,0,0.001,0,0,0,0.975,0.024,0,35.65976556,139.7004544,82,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,18,23,female,0.325,0.005,0.019,0.023,0.135,0.463,0.019,0.01,35.65977306,139.7004567,74,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,18,33,male,0,0,0,0.001,0.008,0.974,0.009,0.008,35.65976639,139.7004625,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,18,32,female,0,0,0,0,0,1,0,0,35.65974167,139.7004378,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,18,26,female,0,0.002,0,0,0.076,0.919,0.001,0.002,35.65973917,139.7004133,40,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,18,24,male,0,0.001,0,0,0,0.995,0.004,0,35.65966556,139.7003481,57,105,土,2019/12/7,2,1,スクランブル交差点
DSC01465,18,23,female,0,0,0,0,1,0,0,0,35.65952583,139.7003619,68,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,18,10,male,0,0,0,0,0.006,0.805,0.188,0.001,35.65951028,139.7003717,67,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,18,24,female,0,0,0,0.018,0,0.74,0.002,0.239,35.65954556,139.7002856,59,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,18,20,male,0.001,0,0,0,0.012,0.98,0.005,0.002,35.65957389,139.7003528,53,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,18,22,male,0,0.001,0,0,0,0.996,0,0.002,35.65955278,139.7003558,41,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,18,30,male,0,0,0,0,0.002,0.997,0.001,0,35.65953472,139.7003464,48,66,土,2019/12/7,2,1,スクランブル交差点
DSC01504,18,31,female,0,0,0,0,0.997,0.002,0.001,0,35.65941611,139.7006583,58,35,土,2019/12/7,2,1,スクランブル交差点
DSC02197,18,16,male,0,0,0,0,0,0.997,0.002,0,35.65947333,139.7005153,82,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,18,22,female,0.001,0,0.001,0.001,0.019,0.445,0.008,0.523,35.65941306,139.7004728,49,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,18,17,male,0,0,0,0,0,0.993,0.001,0.004,35.65958917,139.7001161,52,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,18,20,female,0.001,0,0,0,0.18,0.818,0,0.001,35.65958667,139.7001108,58,105,日,2019/12/8,2,1,スクランブル交差点
DSC02207,18,33,male,0,0,0,0,0.003,0.995,0.001,0.001,35.65958417,139.7001008,53,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,18,26,male,0,0,0,0,0,0.997,0.002,0.001,35.65969472,139.7003156,61,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,18,23,female,0,0,0,0,0,0.995,0,0.004,35.65970056,139.70033,50,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,18,16,female,0,0,0,0,0.001,0.999,0,0,35.65971639,139.7003228,50,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,18,22,female,0,0,0,0,1,0,0,0,35.659695,139.7004664,63,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,18,24,female,0.001,0.086,0,0,0,0.905,0.007,0.001,35.65909695,139.7005647,62,35,日,2019/12/8,2,1,スクランブル交差点
DSC02224,18,21,male,0,0,0,0,0.001,0.999,0,0,35.65909722,139.7005658,51,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,18,23,female,0.001,0,0,0.003,0.046,0.85,0.002,0.098,35.65971,139.7005958,49,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,18,25,male,0,0,0,0,0.875,0.088,0,0.036,35.65935083,139.7003892,45,35,日,2019/12/8,3,1,スクランブル交差点
DSD06160-1218,18,32,male,0,0,0,0,0.003,0.99,0.007,0,35.65922111,139.7004678,43,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,18,25,female,0.001,0,0.003,0.218,0,0.088,0.199,0.491,35.65953333,139.7006492,37,35,水,2019/12/18,2,0,スクランブル交差点
DSD06258-1218,18,33,male,0,0.012,0,0,0.362,0.625,0.001,0,35.65955056,139.7005294,39,35,水,2019/12/18,2,0,スクランブル交差点
A7300005-1221-2,19,18,female,0,0,0,0,0,0.996,0.003,0,35.6595675,139.7005142,49,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,19,14,female,0,0,0,0,0.027,0.971,0,0.001,35.65960778,139.7006486,51,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,19,57,male,0.001,0.002,0,0,0,0.84,0.155,0,35.65939139,139.7005822,59,61,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,19,44,female,0,0.002,0,0,0.274,0.724,0,0,35.65934195,139.7006131,71,70,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,19,25,male,0,0,0,0,0.97,0.03,0,0,35.659445,139.7007353,44,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,19,31,female,0.001,0.001,0,0,0.407,0.556,0.033,0.001,35.65940556,139.7007033,47,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,19,19,female,0.045,0.001,0.001,0,0,0.936,0.015,0.001,35.65957333,139.7003003,37,34,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,19,34,female,0,0,0,0,0,1,0,0,35.65938445,139.7006889,54,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,19,32,male,0,0,0,0,0,1,0,0,35.65934806,139.7007142,69,36,土,2019/12/21,1,1,スクランブル交差点
DSC01441,19,23,female,0,0,0,0,0.029,0.969,0.001,0.001,35.65962847,139.6991469,110,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,19,22,female,0,0,0,0,0,0.996,0.004,0,35.65962056,139.7000589,42,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,19,17,female,0,0,0,0,0,0.995,0.004,0,35.65953139,139.7000864,52,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,19,24,female,0.002,0,0.002,0.002,0.012,0.864,0.063,0.055,35.65948333,139.7001108,59,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,19,26,male,0,0,0,0,0,0.997,0,0.003,35.65943639,139.7001444,42,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,19,27,female,0,0,0,0,1,0,0,0,35.65976556,139.7004544,81,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,19,39,female,0,0,0,0,0.006,0.993,0,0,35.65977306,139.7004567,54,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,19,23,female,0,0,0,0,0.956,0.044,0,0,35.65976639,139.7004625,50,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,19,30,male,0,0,0,0,0,0.914,0,0.086,35.65974167,139.7004378,53,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,19,34,female,0,0,0,0,0,0.997,0.001,0.002,35.65973917,139.7004133,40,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,19,29,male,0,0,0,0,0.994,0.006,0,0,35.65966556,139.7003481,54,105,土,2019/12/7,2,1,スクランブル交差点
DSC01465,19,21,female,0,0,0,0,0,0.959,0.04,0,35.65952583,139.7003619,67,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,19,21,male,0,0,0,0,0.001,0.998,0,0,35.65951028,139.7003717,67,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,19,24,male,0,0,0,0,0.772,0.225,0.003,0,35.65954556,139.7002856,53,71,土,2019/12/7,2,1,スクランブル交差点
DSC01486,19,20,female,0,0,0,0,0,0.999,0.001,0,35.65957389,139.7003528,52,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,19,25,female,0,0,0,0,0.031,0.968,0,0,35.65955278,139.7003558,39,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,19,30,male,0.001,0,0,0,0.024,0.96,0.006,0.009,35.65953472,139.7003464,48,66,土,2019/12/7,2,1,スクランブル交差点
DSC01504,19,44,male,0,0,0,0,0,0.999,0.001,0,35.65941611,139.7006583,54,35,土,2019/12/7,2,1,スクランブル交差点
DSC02197,19,26,female,0,0,0,0,1,0,0,0,35.65947333,139.7005153,80,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,19,23,male,0,0,0,0,0,0.993,0.003,0.003,35.65941306,139.7004728,48,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,19,21,male,0,0,0,0,0.005,0.98,0.009,0.006,35.65958917,139.7001161,51,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,19,19,male,0,0,0,0,0,0.993,0,0.006,35.65958667,139.7001108,56,105,日,2019/12/8,2,1,スクランブル交差点
DSC02214,19,42,male,0,0,0,0,0.338,0.66,0.001,0,35.65969472,139.7003156,61,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,19,25,male,0,0.001,0,0,0.607,0.392,0,0,35.65970056,139.70033,47,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,19,20,female,0,0,0,0,0,1,0,0,35.65971639,139.7003228,49,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,19,24,male,0,0,0,0,0,0.998,0.002,0,35.659695,139.7004664,62,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,19,25,male,0.001,0,0,0,0.396,0.599,0.001,0.003,35.65909695,139.7005647,62,35,日,2019/12/8,2,1,スクランブル交差点
DSC02224,19,13,female,0.014,0.001,0,0.001,0.136,0.837,0.001,0.01,35.65909722,139.7005658,51,35,日,2019/12/8,2,1,スクランブル交差点
DSC02521,19,23,female,0,0,0,0,0.003,0.991,0.004,0.001,35.65971,139.7005958,48,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,19,28,male,0,0,0,0,1,0,0,0,35.65935083,139.7003892,42,35,日,2019/12/8,3,1,スクランブル交差点
DSD06160-1218,19,11,female,0,0,0,0,1,0,0,0,35.65922111,139.7004678,38,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,19,22,female,0,0,0,0,0,0.982,0.018,0,35.65953333,139.7006492,36,35,水,2019/12/18,2,0,スクランブル交差点
