filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,happy_tf,male_tf,distance,ójì˙_tf,,ä¥èÓ,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,,150+,,,,,
DSC08657,3,19,female,0,0,0,0,0.002,0.992,0.006,0,35.65901261,139.6979361,57,35,ã‡,2019/11/29,2,0,0,15.775,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08658,1,41,female,0,0.057,0,0,0.064,0.876,0.003,0,35.65895217,139.6978168,196,35,ã‡,2019/11/29,2,0,0,4.612,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08658,2,17,female,0,0,0,0,0.002,0.997,0,0,35.65895217,139.6978168,67,35,ã‡,2019/11/29,2,0,0,13.426,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08659,3,28,female,0,0,0,0,0,1,0,0,35.65904791,139.6980853,54,35,ã‡,2019/11/29,2,0,0,16.649,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08660,1,28,female,0.147,0,0.18,0,0.673,0,0,0,35.65914056,139.6983081,129,35,ã‡,2019/11/29,2,1,0,6.99,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08660,3,56,female,0,0.001,0,0,0,0.955,0.043,0,35.65914056,139.6983081,113,35,ã‡,2019/11/29,2,0,0,7.975,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08660,5,23,female,0,0,0,0,0,0.998,0.002,0,35.65914056,139.6983081,56,35,ã‡,2019/11/29,2,0,0,16.056,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08660,6,22,female,0.001,0,0.001,0.008,0.286,0.567,0.024,0.112,35.65914056,139.6983081,43,35,ã‡,2019/11/29,2,0,0,20.899,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08662,2,26,female,0,0.004,0,0,0.034,0.961,0,0,35.65927083,139.6987556,175,35,ã‡,2019/11/29,2,0,0,5.162,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08662,3,51,female,0,0,0,0,0,0.998,0.002,0,35.65927083,139.6987556,68,35,ã‡,2019/11/29,2,0,0,13.229,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08662,5,21,female,0,0,0,0,0,1,0,0,35.65927083,139.6987556,40,35,ã‡,2019/11/29,2,0,0,22.464,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08664,1,30,female,0,0,0,0,0,0.986,0.009,0.005,35.65919074,139.699231,463,35,ã‡,2019/11/29,2,0,0,1.973,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08666,2,54,female,0,0.001,0,0,0,0.965,0.033,0,35.65913278,139.6993644,222,35,ã‡,2019/11/29,2,0,0,4.076,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08666,5,18,female,0.001,0,0,0,0.176,0.822,0,0,35.65913278,139.6993644,55,35,ã‡,2019/11/29,2,0,0,16.347,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08666,6,22,female,0,0,0,0,0,0.991,0,0.009,35.65913278,139.6993644,42,35,ã‡,2019/11/29,2,0,0,21.396,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08667,1,23,female,0,0,0,0,0,0.998,0.001,0,35.65892917,139.6994442,66,35,ã‡,2019/11/29,2,0,0,13.628,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08670,1,23,female,0.003,0.008,0.011,0.005,0.053,0.791,0.034,0.096,35.65866611,139.6991531,84,35,ã‡,2019/11/29,2,0,0,10.716,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08671,1,23,female,0,0,0,0,0,0.999,0.001,0,35.65874807,139.6991584,56,35,ã‡,2019/11/29,2,0,0,16.056,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08671,2,18,female,0,0,0,0,0.878,0.121,0.001,0,35.65874807,139.6991584,43,35,ã‡,2019/11/29,2,1,0,20.899,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08672,1,21,female,0,0.001,0,0,0.009,0.983,0.005,0.001,35.65890633,139.6997043,225,35,ã‡,2019/11/29,2,0,0,4.022,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08672,2,31,female,0,0,0,0,1,0,0,0,35.65890633,139.6997043,96,35,ã‡,2019/11/29,2,1,0,9.38,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08678,1,42,female,0.001,0,0.001,0,0.002,0.781,0.215,0.001,35.65939361,139.6998528,249,39,ã‡,2019/11/29,2,0,0,4.054,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08681,1,23,female,0,0,0,0,1,0,0,0,35.65934712,139.6992278,55,39,ã‡,2019/11/29,2,1,0,18.215,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08681,2,16,female,0,0,0,0,0,0.999,0,0,35.65934712,139.6992278,39,39,ã‡,2019/11/29,2,0,0,25.672,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08683,1,18,female,0,0,0,0,0,0.993,0.006,0,35.65942692,139.6995865,107,39,ã‡,2019/11/29,2,0,0,9.382,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08683,2,25,female,0,0.004,0,0,0,0.951,0.045,0,35.65942692,139.6995865,103,39,ã‡,2019/11/29,2,0,0,9.745,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08684,1,16,female,0.003,0.006,0.002,0.003,0.002,0.917,0.038,0.029,35.65944134,139.6997304,170,39,ã‡,2019/11/29,2,0,0,5.92,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08684,2,19,female,0,0,0,0,0,1,0,0,35.65944134,139.6997304,103,39,ã‡,2019/11/29,2,0,0,9.745,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08684,3,40,female,0,0,0,0,0.232,0.744,0.001,0.023,35.65944134,139.6997304,93,39,ã‡,2019/11/29,2,0,0,10.788,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08684,4,25,female,0,0,0,0,1,0,0,0,35.65944134,139.6997304,85,39,ã‡,2019/11/29,2,1,0,11.8,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08684,5,21,female,0,0,0,0,0.968,0.028,0.002,0.002,35.65944134,139.6997304,79,39,ã‡,2019/11/29,2,1,0,12.693,0,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08684,6,12,female,0,0,0,0,0,0.999,0,0.001,35.65944134,139.6997304,65,39,ã‡,2019/11/29,2,0,0,15.419,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08685,1,33,female,0,0.004,0,0,0.002,0.992,0.002,0,35.65945775,139.699919,585,39,ã‡,2019/11/29,2,0,0,1.748,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08685,2,24,female,0,0,0,0,0,0.996,0.003,0,35.65945775,139.699919,142,39,ã‡,2019/11/29,2,0,0,7.079,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08685,3,24,female,0,0,0,0,0,0.979,0.001,0.019,35.65945775,139.699919,118,39,ã‡,2019/11/29,2,0,0,8.511,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08685,4,22,female,0,0,0,0,0.006,0.993,0,0.001,35.65945775,139.699919,70,39,ã‡,2019/11/29,2,0,0,14.32,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08686,1,20,female,0,0,0,0,0,0.989,0.011,0,35.65943834,139.7000137,555,39,ã‡,2019/11/29,2,0,0,1.84,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08686,2,13,female,0.002,0,0,0,0,0.979,0.018,0,35.65943834,139.7000137,324,39,ã‡,2019/11/29,2,0,0,3.124,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08686,3,40,female,0.001,0.002,0.001,0.003,0.003,0.891,0.083,0.016,35.65943834,139.7000137,292,39,ã‡,2019/11/29,2,0,0,3.463,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08686,6,20,female,0,0,0,0,0.004,0.996,0,0,35.65943834,139.7000137,159,39,ã‡,2019/11/29,2,0,0,6.326,0,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08707-20191130,1,37,female,0,0,0,0,0,0.986,0.014,0,35.65963202,139.7007805,180,34,ìy,2019/11/30,2,0,0,4.876,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08707-20191130,2,18,female,0.013,0.007,0,0,0.01,0.959,0.01,0,35.65963202,139.7007805,157,34,ìy,2019/11/30,2,0,0,5.585,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08707-20191130,3,21,female,0,0.002,0,0,0.009,0.981,0.007,0,35.65963202,139.7007805,153,34,ìy,2019/11/30,2,0,0,5.73,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08707-20191130,4,18,female,0,0.001,0,0,0.313,0.683,0.003,0,35.65963202,139.7007805,133,34,ìy,2019/11/30,2,0,0,6.587,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08707-20191130,7,18,female,0,0,0,0,0.001,0.998,0.001,0.001,35.65963202,139.7007805,46,34,ìy,2019/11/30,2,0,0,18.98,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08708-20191130,1,8,female,0,0,0,0,0,0.987,0.012,0,35.65968438,139.7007442,226,34,ìy,2019/11/30,2,0,0,3.89,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08708-20191130,2,18,female,0,0,0,0,0.999,0.001,0,0,35.65968438,139.7007442,136,34,ìy,2019/11/30,2,1,0,6.442,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08709-20191130,1,22,female,0,0,0,0,0,0.981,0.019,0,35.65983692,139.7007592,351,34,ìy,2019/11/30,2,0,0,2.517,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08709-20191130,5,28,female,0,0,0,0,0,1,0,0,35.65983692,139.7007592,74,34,ìy,2019/11/30,2,0,0,11.811,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08709-20191130,6,22,female,0,0,0,0,0.909,0.09,0,0,35.65983692,139.7007592,56,34,ìy,2019/11/30,2,1,0,15.597,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08710-20191130,2,22,female,0,0,0,0,0.98,0.019,0.001,0,35.66036352,139.7009273,92,34,ìy,2019/11/30,2,1,0,9.507,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08711-20191130,1,33,female,0,0,0,0.008,0,0.532,0.12,0.339,35.66053693,139.7009469,265,34,ìy,2019/11/30,2,0,0,3.323,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08711-20191130,6,26,female,0,0,0.001,0.089,0,0.64,0.042,0.227,35.66053693,139.7009469,56,34,ìy,2019/11/30,2,0,0,15.597,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08712-20191130,1,14,female,0,0,0,0,0.023,0.959,0.017,0.001,35.66076684,139.7009375,100,34,ìy,2019/11/30,2,0,0,8.749,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08712-20191130,3,15,female,0,0,0,0,0,1,0,0,35.66076684,139.7009375,56,34,ìy,2019/11/30,2,0,0,15.597,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08712-20191130,4,22,female,0,0,0,0,0,0.997,0.003,0,35.66076684,139.7009375,55,34,ìy,2019/11/30,2,0,0,15.88,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08713-20191130,2,29,female,0,0,0,0,0,0.953,0.046,0,35.6607993,139.7009395,432,34,ìy,2019/11/30,2,0,0,2.051,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08713-20191130,3,35,female,0,0.002,0,0,0,0.822,0.176,0,35.6607993,139.7009395,372,34,ìy,2019/11/30,2,0,0,2.377,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08713-20191130,5,24,female,0,0,0,0,0,0.999,0.001,0,35.6607993,139.7009395,215,34,ìy,2019/11/30,2,0,0,4.088,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08713-20191130,6,22,female,0,0,0,0,1,0,0,0,35.6607993,139.7009395,167,34,ìy,2019/11/30,2,1,0,5.253,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08714-20191130,1,32,female,0,0,0,0,0.001,0.993,0.006,0,35.66092857,139.7009386,1089,34,ìy,2019/11/30,2,0,0,0.834,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08714-20191130,3,20,female,0,0,0,0,0.016,0.982,0.003,0,35.66092857,139.7009386,312,34,ìy,2019/11/30,2,0,0,2.827,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08714-20191130,5,25,female,0,0,0,0,0,0.991,0.006,0.003,35.66092857,139.7009386,164,34,ìy,2019/11/30,2,0,0,5.348,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08714-20191130,9,18,female,0,0.061,0,0,0,0.939,0,0,35.66092857,139.7009386,88,34,ìy,2019/11/30,2,0,0,9.938,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08714-20191130,11,21,female,0.004,0.001,0.001,0,0.017,0.958,0.016,0.001,35.66092857,139.7009386,85,34,ìy,2019/11/30,2,0,0,10.287,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08715-20191130,1,34,female,0.007,0.001,0,0,0,0.868,0.124,0,35.66113725,139.7009379,425,34,ìy,2019/11/30,2,0,0,2.085,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08716-20191130,1,25,female,0,0.001,0,0,0.003,0.969,0.026,0,35.66130804,139.7009243,119,34,ìy,2019/11/30,2,0,0,7.358,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08717-20191130,1,39,female,0,0,0,0,0.034,0.966,0,0,35.66154688,139.7009165,131,34,ìy,2019/11/30,2,0,0,6.687,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08717-20191130,2,27,female,0,0,0,0,0,0.963,0.036,0,35.66154688,139.7009165,113,34,ìy,2019/11/30,2,0,0,7.747,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08718-20191130,1,21,female,0,0,0,0,0,0.918,0.082,0,35.66177641,139.7009266,485,34,ìy,2019/11/30,2,0,0,1.831,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08718-20191130,2,23,female,0,0,0,0,0,0.377,0.622,0,35.66177641,139.7009266,193,34,ìy,2019/11/30,2,0,0,4.55,1,,,0,0,0,0,0,0,1,0,,,,,,,
DSC08718-20191130,3,23,female,0,0,0,0,0,0.989,0.004,0.006,35.66177641,139.7009266,87,34,ìy,2019/11/30,2,0,0,10.052,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08720-20191130,4,18,female,0,0,0,0,0,0.999,0.001,0,35.66209028,139.7010125,246,34,ìy,2019/11/30,2,0,0,3.577,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08720-20191130,5,19,female,0,0,0,0,0.008,0.985,0.001,0.006,35.66209028,139.7010125,184,34,ìy,2019/11/30,2,0,0,4.771,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08723-20191130,2,24,female,0,0,0,0,0,0.996,0.004,0,35.66300698,139.701017,105,34,ìy,2019/11/30,2,0,0,8.334,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08723-20191130,5,16,female,0,0.001,0,0,0.943,0.037,0,0.018,35.66300698,139.701017,47,34,ìy,2019/11/30,2,1,0,18.577,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08725-20191130,1,47,female,0,0.002,0,0,0.004,0.991,0.003,0,35.66319811,139.7012148,59,34,ìy,2019/11/30,2,0,0,14.806,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08725-20191130,3,28,female,0,0,0,0,1,0,0,0,35.66319811,139.7012148,50,34,ìy,2019/11/30,2,1,0,17.465,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08725-20191130,4,18,female,0,0,0,0,0.001,0.978,0.003,0.018,35.66319811,139.7012148,46,34,ìy,2019/11/30,2,0,0,18.98,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08725-20191130,5,16,female,0,0,0,0,0,0.995,0.001,0.003,35.66319811,139.7012148,46,34,ìy,2019/11/30,2,0,0,18.98,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08725-20191130,9,18,female,0,0,0,0,0.891,0.108,0,0,35.66319811,139.7012148,37,34,ìy,2019/11/30,2,1,0,23.589,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08725-20191130,10,25,female,0,0.001,0,0,0,0.998,0,0,35.66319811,139.7012148,37,34,ìy,2019/11/30,2,0,0,23.589,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08725-20191130,11,27,female,0.004,0,0,0.003,0,0.927,0.042,0.023,35.66319811,139.7012148,37,34,ìy,2019/11/30,2,0,0,23.589,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08726-20191130,2,12,female,0.001,0.074,0,0,0,0.849,0.077,0,35.66330204,139.7010616,58,34,ìy,2019/11/30,2,0,0,15.06,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08727-20191130,1,22,female,0,0.001,0,0,0.002,0.997,0,0,35.66363428,139.7012101,143,34,ìy,2019/11/30,2,0,0,6.129,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08727-20191130,2,23,female,0,0,0,0,0,0.999,0.001,0,35.66363428,139.7012101,117,34,ìy,2019/11/30,2,0,0,7.483,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08728-20191130,2,23,female,0.001,0.001,0.002,0.002,0.684,0.247,0.012,0.052,35.66376474,139.7012314,62,34,ìy,2019/11/30,2,1,0,14.091,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08728-20191130,3,23,female,0,0,0,0,0,1,0,0,35.66376474,139.7012314,61,34,ìy,2019/11/30,2,0,0,14.321,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08729-20191130,2,23,female,0,0.002,0,0,0.085,0.911,0.001,0,35.66407624,139.7011217,105,34,ìy,2019/11/30,2,0,0,8.334,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08731-20191130,2,21,female,0.001,0,0,0,0,0.994,0.003,0.001,35.6641625,139.7006658,54,34,ìy,2019/11/30,2,0,0,16.174,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08733-20191130,1,23,female,0,0,0,0,0,1,0,0,35.66414428,139.6997862,48,34,ìy,2019/11/30,2,0,0,18.191,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08736-20191130,1,22,female,0,0,0,0,0,0.999,0,0,35.66429395,139.6991116,75,34,ìy,2019/11/30,2,0,0,11.654,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08736-20191130,2,23,female,0,0,0,0,0,0.989,0.011,0,35.66429395,139.6991116,70,34,ìy,2019/11/30,2,0,0,12.484,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08737-20191130,1,19,female,0,0,0,0,0,0.996,0.003,0,35.66421906,139.699101,323,34,ìy,2019/11/30,2,0,0,2.732,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08737-20191130,2,23,female,0,0,0,0,0.162,0.838,0,0,35.66421906,139.699101,288,34,ìy,2019/11/30,2,0,0,3.06,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08738-20191130,2,23,female,0,0,0,0,0,0.994,0,0.006,35.66409648,139.6991252,48,34,ìy,2019/11/30,2,0,0,18.191,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08738-20191130,3,18,female,0,0,0,0,0.006,0.993,0,0,35.66409648,139.6991252,43,34,ìy,2019/11/30,2,0,0,20.302,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08739-20191130,2,17,female,0.001,0.043,0,0,0.018,0.925,0.012,0.001,35.66388111,139.699172,304,34,ìy,2019/11/30,2,0,0,2.901,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08739-20191130,3,24,female,0.029,0.145,0.315,0,0.009,0.499,0.002,0,35.66388111,139.699172,211,34,ìy,2019/11/30,2,0,0,4.164,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08740-20191130,1,25,female,0,0,0,0,0,1,0,0,35.66370156,139.6992182,59,34,ìy,2019/11/30,2,0,0,14.806,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08740-20191130,2,26,female,0.002,0,0,0.007,0,0.363,0.001,0.628,35.66370156,139.6992182,50,34,ìy,2019/11/30,2,0,0,17.465,1,,,0,0,0,0,0,0,0,1,,,,,,,
DSC08741-20191130,4,30,female,0,0,0,0,0,0.982,0.018,0,35.66351872,139.6992787,53,34,ìy,2019/11/30,2,0,0,16.478,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08742-20191130,1,20,female,0,0,0,0,1,0,0,0,35.66330089,139.6993337,78,34,ìy,2019/11/30,2,1,0,11.208,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08742-20191130,2,16,female,0,0.001,0,0,0.872,0.127,0,0,35.66330089,139.6993337,73,34,ìy,2019/11/30,2,1,0,11.973,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08742-20191130,3,18,female,0,0,0,0,0.988,0.012,0,0,35.66330089,139.6993337,69,34,ìy,2019/11/30,2,1,0,12.665,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08743-20191130,2,60,female,0,0.001,0,0,0,0.989,0.01,0,35.6631266,139.6993473,96,34,ìy,2019/11/30,2,0,0,9.112,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08744-20191130,1,35,female,0,0,0,0,0.495,0.504,0,0,35.66291662,139.6993378,166,34,ìy,2019/11/30,2,0,0,5.284,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08744-20191130,2,23,female,0,0,0,0,1,0,0,0,35.66291662,139.6993378,153,34,ìy,2019/11/30,2,1,0,5.73,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08744-20191130,5,37,female,0,0,0,0,0,0.996,0.004,0,35.66291662,139.6993378,132,34,ìy,2019/11/30,2,0,0,6.637,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08744-20191130,9,21,female,0,0,0,0,1,0,0,0,35.66291662,139.6993378,61,34,ìy,2019/11/30,2,1,0,14.321,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08746-20191130,4,28,female,0,0,0,0,1,0,0,0,35.66244911,139.6993669,54,34,ìy,2019/11/30,2,1,0,16.174,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08746-20191130,5,5,female,0,0,0,0,0.64,0.36,0,0,35.66244911,139.6993669,47,34,ìy,2019/11/30,2,1,0,18.577,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08747-20191130,2,22,female,0,0,0,0,0.008,0.988,0.003,0,35.66238916,139.6995901,52,34,ìy,2019/11/30,2,0,0,16.794,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08748-20191130,2,24,female,0,0.001,0,0,0.286,0.71,0,0.001,35.66235898,139.6998397,85,34,ìy,2019/11/30,2,0,0,10.287,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08749-20191130,1,45,female,0,0,0,0,1,0,0,0,35.66234822,139.7000196,310,34,ìy,2019/11/30,2,1,0,2.845,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08749-20191130,3,21,female,0.003,0,0.001,0.001,0.319,0.656,0.019,0.001,35.66234822,139.7000196,172,34,ìy,2019/11/30,2,0,0,5.101,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08751-20191130,2,24,female,0,0,0,0,0,0.999,0,0,35.66224528,139.7004939,101,34,ìy,2019/11/30,2,0,0,8.663,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08751-20191130,3,27,female,0,0.001,0,0,0.006,0.99,0.001,0.002,35.66224528,139.7004939,94,34,ìy,2019/11/30,2,0,0,9.306,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08752-20191130,2,25,female,0,0,0,0,0.001,0.999,0,0,35.66228428,139.7006476,92,33,ìy,2019/11/30,2,0,0,9.228,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08752-20191130,3,15,female,0,0,0,0,0,0.997,0,0.003,35.66228428,139.7006476,51,33,ìy,2019/11/30,2,0,0,16.619,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08753-20191130,4,25,female,0,0,0,0,0,0.992,0,0.008,35.66237679,139.7003841,40,34,ìy,2019/11/30,2,0,0,21.822,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08755-20191130,2,18,female,0,0,0,0,0,0.988,0,0.011,35.66277526,139.7004085,62,33,ìy,2019/11/30,2,0,0,13.677,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08755-20191130,4,15,female,0,0,0,0,0.041,0.95,0.008,0,35.66277526,139.7004085,46,33,ìy,2019/11/30,2,0,0,18.422,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08756-20191130,2,27,female,0,0,0,0,0,0.999,0.001,0,35.66286185,139.700369,100,34,ìy,2019/11/30,2,0,0,8.749,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08756-20191130,3,20,female,0,0,0,0,0.318,0.679,0.002,0,35.66286185,139.700369,51,34,ìy,2019/11/30,2,0,0,17.123,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08758-20191130,2,24,female,0,0,0,0,0,1,0,0,35.66290889,139.7000919,74,34,ìy,2019/11/30,2,0,0,11.811,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08758-20191130,4,27,female,0,0,0,0,0.009,0.958,0.033,0,35.66290889,139.7000919,56,34,ìy,2019/11/30,2,0,0,15.597,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08761-20191130,4,28,female,0,0.033,0,0,0.01,0.955,0,0.001,35.66332957,139.6993136,235,34,ìy,2019/11/30,2,0,0,3.743,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08761-20191130,6,24,female,0,0,0,0.002,0,0.878,0.063,0.057,35.66332957,139.6993136,93,34,ìy,2019/11/30,2,0,0,9.405,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08771-20191130,2,33,female,0,0,0,0,0.13,0.857,0.011,0.001,35.66395076,139.6992426,60,34,ìy,2019/11/30,2,0,0,14.56,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08780-20191130,3,29,female,0,0,0,0,0.007,0.955,0.037,0,35.66343258,139.6991499,100,34,ìy,2019/11/30,2,0,0,8.749,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08780-20191130,7,36,female,0,0,0,0,0.001,0.971,0.02,0.007,35.66343258,139.6991499,45,34,ìy,2019/11/30,2,0,0,19.401,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08780-20191130,10,31,female,0,0,0,0,0.996,0.004,0,0,35.66343258,139.6991499,42,34,ìy,2019/11/30,2,1,0,20.785,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08780-20191130,11,19,female,0,0,0,0,0,0.998,0.002,0,35.66343258,139.6991499,39,34,ìy,2019/11/30,2,0,0,22.381,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08781-20191130,1,34,female,0,0,0,0,0,1,0,0,35.6632875,139.6992406,95,34,ìy,2019/11/30,2,0,0,9.208,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC08781-20191130,2,23,female,0,0.002,0,0,0.718,0.279,0,0,35.6632875,139.6992406,88,34,ìy,2019/11/30,2,1,0,9.938,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC08784-20191130,2,23,female,0,0,0,0,0,0.907,0.093,0,35.66353203,139.6998499,84,34,ìy,2019/11/30,2,0,0,10.409,1,,,0,0,0,0,0,1,0,0,,,,,,,
