filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,Žž•ª,Žž,ŽžŠÔ‘Ñ,,,l”,ÎŠçl”,rate
Average,,=average(C5:C5000),,=average(E5:E5000),=average(F5:F5000),=average(G5:G5000),=average(H5:H5000),=average(I5:I5000),=average(J5:J5000),=average(K5:K5000),=average(L5:L5000),,,,,,,,,,,’j«,"=COUNTIF(D5:D5000,""male"")","=COUNTIFS(D5:D5000,""male"",I5:I5000,"">0.5"")",=Y2/X2
Var,,=VAR.S(C5:C5000),,=VAR.S(E5:E5000),=VAR.S(F5:F5000),=VAR.S(G5:G5000),=VAR.S(H5:H5000),=VAR.S(I5:I5000),=VAR.S(J5:J5000),=VAR.S(K5:K5000),=VAR.S(L5:L5000),,,,,,,,,,,—«,"=COUNTIF(D5:D5000,""female"")","=COUNTIFS(D5:D5000,""female"",I5:I5000,"">0.5"")",=Y3/X3
STD,,=STDEV.S(C5:C5000),,=STDEV.S(E5:E5000),=STDEV.S(F5:F5000),=STDEV.S(G5:G5000),=STDEV.S(H5:H5000),=STDEV.S(I5:I5000),=STDEV.S(J5:J5000),=STDEV.S(K5:K5000),=STDEV.S(L5:L5000)
A7300003-1221-2,9,23.0,female,0.0,0.001,0.0,0.001,0.001,0.987,0.002,0.01,35.65962833333333,139.700435,80,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,10,23.0,female,0.0,0.004,0.0,0.0,0.297,0.691,0.007,0.0,35.65962833333333,139.700435,79,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,11,25.0,female,0.0,0.001,0.0,0.0,0.109,0.874,0.015,0.0,35.65962833333333,139.700435,74,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,12,21.0,female,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.001,35.65962833333333,139.700435,71,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,13,21.0,female,0.001,0.0,0.001,0.0,0.851,0.027,0.121,0.0,35.65962833333333,139.700435,71,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,14,18.0,male,0.0,0.0,0.0,0.008,0.0,0.937,0.025,0.029,35.65962833333333,139.700435,68,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,15,18.0,female,0.0,0.0,0.0,0.0,0.0,0.994,0.001,0.005,35.65962833333333,139.700435,48,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,16,28.0,female,0.001,0.0,0.0,0.0,0.0,0.98,0.019,0.0,35.65962833333333,139.700435,47,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,17,22.0,female,0.001,0.0,0.0,0.0,0.001,0.98,0.004,0.014,35.65962833333333,139.700435,46,70,“y,2019/12/21,12:42,12,1
A7300003-1221-2,18,20.0,female,0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,35.65962833333333,139.700435,41,70,“y,2019/12/21,12:42,12,1
A7300004-1221-2,1,31.0,male,0.001,0.0,0.0,0.0,0.0,0.897,0.1,0.0,35.65954472166667,139.700318055,96,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,2,65.0,male,0.0,0.0,0.0,0.0,0.038,0.93,0.03,0.001,35.65954472166667,139.700318055,92,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,3,18.0,female,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,35.65954472166667,139.700318055,90,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,4,24.0,male,0.0,0.001,0.0,0.0,0.968,0.023,0.0,0.007,35.65954472166667,139.700318055,90,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,5,23.0,male,0.0,0.0,0.0,0.0,0.0,0.986,0.001,0.012,35.65954472166667,139.700318055,84,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,6,24.0,male,0.0,0.042,0.0,0.0,0.09,0.865,0.002,0.0,35.65954472166667,139.700318055,82,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,7,15.0,female,0.005,0.001,0.001,0.0,0.56,0.429,0.003,0.001,35.65954472166667,139.700318055,82,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,8,31.0,male,0.0,0.0,0.0,0.0,0.0,0.923,0.076,0.0,35.65954472166667,139.700318055,81,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,9,19.0,male,0.0,0.0,0.0,0.0,0.068,0.931,0.0,0.001,35.65954472166667,139.700318055,76,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,10,21.0,female,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.001,35.65954472166667,139.700318055,74,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,11,24.0,male,0.0,0.0,0.0,0.0,0.0,0.937,0.063,0.0,35.65954472166667,139.700318055,74,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,12,10.0,male,0.007,0.003,0.0,0.0,0.0,0.984,0.006,0.0,35.65954472166667,139.700318055,63,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,13,21.0,female,0.002,0.0,0.0,0.0,0.007,0.975,0.016,0.0,35.65954472166667,139.700318055,60,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,14,36.0,male,0.009,0.0,0.0,0.0,0.022,0.956,0.0,0.012,35.65954472166667,139.700318055,53,70,“y,2019/12/21,12:44,12,1
A7300004-1221-2,15,25.0,female,0.001,0.0,0.0,0.0,0.012,0.984,0.001,0.001,35.65954472166667,139.700318055,49,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,1,46.0,male,0.0,0.0,0.0,0.0,0.0,0.951,0.007,0.042,35.6595675,139.70051416666666,62,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,2,44.0,male,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,35.6595675,139.70051416666666,58,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,3,39.0,female,0.0,0.0,0.0,0.0,0.0,0.982,0.018,0.0,35.6595675,139.70051416666666,56,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,4,20.0,female,0.017,0.0,0.002,0.005,0.589,0.343,0.023,0.021,35.6595675,139.70051416666666,56,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,5,31.0,male,0.001,0.001,0.0,0.0,0.025,0.97,0.002,0.001,35.6595675,139.70051416666666,54,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,6,40.0,male,0.0,0.0,0.0,0.0,0.0,0.942,0.058,0.0,35.6595675,139.70051416666666,54,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,7,30.0,male,0.0,0.002,0.0,0.0,0.0,0.997,0.001,0.0,35.6595675,139.70051416666666,53,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,8,33.0,female,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,35.6595675,139.70051416666666,53,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,9,60.0,male,0.006,0.043,0.001,0.0,0.0,0.872,0.078,0.0,35.6595675,139.70051416666666,53,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,10,19.0,female,0.001,0.001,0.0,0.0,0.018,0.959,0.021,0.0,35.6595675,139.70051416666666,52,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,11,32.0,male,0.0,0.0,0.0,0.0,0.001,0.991,0.008,0.001,35.6595675,139.70051416666666,52,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,12,34.0,male,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.6595675,139.70051416666666,51,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,13,19.0,female,0.0,0.0,0.0,0.0,0.002,0.997,0.001,0.0,35.6595675,139.70051416666666,51,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,14,19.0,male,0.0,0.0,0.0,0.0,0.0,0.974,0.026,0.0,35.6595675,139.70051416666666,51,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,15,22.0,female,0.001,0.0,0.0,0.0,0.0,0.996,0.002,0.001,35.6595675,139.70051416666666,51,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,16,24.0,male,0.001,0.0,0.0,0.0,0.052,0.929,0.017,0.0,35.6595675,139.70051416666666,50,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,17,23.0,female,0.0,0.0,0.0,0.0,0.0,0.501,0.499,0.0,35.6595675,139.70051416666666,50,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,18,25.0,female,0.0,0.0,0.0,0.0,0.0,0.978,0.021,0.0,35.6595675,139.70051416666666,50,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,19,18.0,female,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,35.6595675,139.70051416666666,49,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,20,23.0,female,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,35.6595675,139.70051416666666,49,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,21,38.0,female,0.0,0.022,0.0,0.0,0.041,0.936,0.001,0.0,35.6595675,139.70051416666666,49,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,22,25.0,female,0.0,0.0,0.0,0.0,0.001,0.988,0.005,0.006,35.6595675,139.70051416666666,49,70,“y,2019/12/21,12:44,12,1
A7300005-1221-2,23,62.0,male,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,35.6595675,139.70051416666666,48,70,“y,2019/12/21,12:44,12,1
